station_id,day,east_disp_m,north_disp_m,vertical_disp_m,east_sigma_m,north_sigma_m,vertical_sigma_m
GNSS-04,281,0.055903,-0.034954,0.115699,0.0025,0.0025,0.006
GNSS-04,282,0.055558,-0.037521,0.113559,0.0025,0.0025,0.006
GNSS-04,283,0.064281,-0.03605,0.12864,0.0025,0.0025,0.006
GNSS-04,284,0.060978,-0.043501,0.116844,0.0025,0.0025,0.006
GNSS-04,285,0.061133,-0.035983,0.116965,0.0025,0.0025,0.006
GNSS-04,286,0.06181,-0.037295,0.104785,0.0025,0.0025,0.006
GNSS-04,287,0.061257,-0.046913,0.121571,0.0025,0.0025,0.006
GNSS-04,288,0.064167,-0.03933,0.116749,0.0025,0.0025,0.006
GNSS-04,289,0.054692,-0.040053,0.105709,0.0025,0.0025,0.006
GNSS-04,290,0.058655,-0.041337,0.121859,0.0025,0.0025,0.006
GNSS-04,291,0.056369,-0.039433,0.131642,0.0025,0.0025,0.006
GNSS-04,292,0.063783,-0.039569,0.12938,0.0025,0.0025,0.006
GNSS-04,293,0.059501,-0.037663,0.12448,0.0025,0.0025,0.006
GNSS-04,294,0.065425,-0.041585,0.134337,0.0025,0.0025,0.006
GNSS-04,295,0.0579,-0.044929,0.123079,0.0025,0.0025,0.006
GNSS-04,296,0.066618,-0.042413,0.125278,0.0025,0.0025,0.006
GNSS-04,297,0.064043,-0.037447,0.121293,0.0025,0.0025,0.006
GNSS-04,298,0.061707,-0.041012,0.121731,0.0025,0.0025,0.006
GNSS-04,299,0.059224,-0.041058,0.123964,0.0025,0.0025,0.006
GNSS-04,300,0.061963,-0.039847,0.123711,0.0025,0.0025,0.006
GNSS-04,301,0.06875,-0.044324,0.118763,0.0025,0.0025,0.006
GNSS-04,302,0.066996,-0.044368,0.125165,0.0025,0.0025,0.006
GNSS-04,303,0.063994,-0.047857,0.136515,0.0025,0.0025,0.006
GNSS-04,304,0.06155,-0.039124,0.121467,0.0025,0.0025,0.006
GNSS-04,305,0.069663,-0.038494,0.117892,0.0025,0.0025,0.006
GNSS-04,306,0.066986,-0.041644,0.138393,0.0025,0.0025,0.006
GNSS-04,307,0.067576,-0.036859,0.149681,0.0025,0.0025,0.006
GNSS-04,308,0.069564,-0.04161,0.134345,0.0025,0.0025,0.006
GNSS-04,309,0.066368,-0.048115,0.137878,0.0025,0.0025,0.006
GNSS-04,310,0.064947,-0.043629,0.138295,0.0025,0.0025,0.006
GNSS-04,311,0.063722,-0.053227,0.133848,0.0025,0.0025,0.006
GNSS-04,312,0.064511,-0.044571,0.140662,0.0025,0.0025,0.006
GNSS-04,313,0.068773,-0.042715,0.143395,0.0025,0.0025,0.006
GNSS-04,314,0.070324,-0.039086,0.138852,0.0025,0.0025,0.006
GNSS-04,315,0.073804,-0.047872,0.136968,0.0025,0.0025,0.006
GNSS-04,316,0.068485,-0.045866,0.130283,0.0025,0.0025,0.006
GNSS-04,317,0.073029,-0.043778,0.140539,0.0025,0.0025,0.006
GNSS-04,318,0.069169,-0.042978,0.132085,0.0025,0.0025,0.006
GNSS-04,319,0.067616,-0.046603,0.139135,0.0025,0.0025,0.006
GNSS-04,320,0.065861,-0.047018,0.157142,0.0025,0.0025,0.006
GNSS-04,321,0.063324,-0.044248,0.136939,0.0025,0.0025,0.006
GNSS-04,322,0.068162,-0.044841,0.138807,0.0025,0.0025,0.006
GNSS-04,323,0.073728,-0.041306,0.133061,0.0025,0.0025,0.006
GNSS-04,324,0.069707,-0.04776,0.133623,0.0025,0.0025,0.006
GNSS-04,325,0.063201,-0.04753,0.156437,0.0025,0.0025,0.006
GNSS-04,326,0.07367,-0.048574,0.13275,0.0025,0.0025,0.006
GNSS-04,327,0.065623,-0.046826,0.1397,0.0025,0.0025,0.006
GNSS-04,328,0.069761,-0.050359,0.143518,0.0025,0.0025,0.006
GNSS-04,329,0.074766,-0.048629,0.153338,0.0025,0.0025,0.006
GNSS-04,330,0.068984,-0.050312,0.143452,0.0025,0.0025,0.006
GNSS-05,0,0.001106,-0.001706,0.003377,0.0025,0.0025,0.006
GNSS-05,1,-0.000163,-0.002516,0.001427,0.0025,0.0025,0.006
GNSS-05,2,0.003888,-0.003554,0.006392,0.0025,0.0025,0.006
GNSS-05,3,-0.002596,-0.002219,-0.000166,0.0025,0.0025,0.006
GNSS-05,4,0.005146,-0.002553,-0.006042,0.0025,0.0025,0.006
GNSS-05,5,0.005023,-0.004503,-0.006319,0.0025,0.0025,0.006
GNSS-05,6,-0.003006,0.004905,0.012258,0.0025,0.0025,0.006
GNSS-05,7,-0.000616,-0.00195,-0.005772,0.0025,0.0025,0.006
GNSS-05,8,-0.003114,0.002565,0.005627,0.0025,0.0025,0.006
GNSS-05,9,-0.000199,0.001551,0.004327,0.0025,0.0025,0.006
GNSS-05,10,-0.003582,-0.000298,-0.000362,0.0025,0.0025,0.006
GNSS-05,11,0.001658,-0.000567,0.002058,0.0025,0.0025,0.006
GNSS-05,12,-0.002501,0.00127,0.008715,0.0025,0.0025,0.006
GNSS-05,13,0.002527,0.001942,0.009047,0.0025,0.0025,0.006
GNSS-05,14,-0.004682,0.002845,0.004045,0.0025,0.0025,0.006
GNSS-05,15,-0.004363,-0.003715,-0.002839,0.0025,0.0025,0.006
GNSS-05,16,-0.005761,-0.001582,0.00576,0.0025,0.0025,0.006
GNSS-05,17,-0.000845,0.000859,0.00882,0.0025,0.0025,0.006
GNSS-05,18,-0.007687,-0.005418,0.003273,0.0025,0.0025,0.006
GNSS-05,19,-0.002954,0.00318,0.006418,0.0025,0.0025,0.006
GNSS-05,20,-0.001947,-0.002501,0.0014,0.0025,0.0025,0.006
GNSS-05,21,-0.002225,0.001472,0.015089,0.0025,0.0025,0.006
GNSS-05,22,-0.005413,-0.007157,0.007702,0.0025,0.0025,0.006
GNSS-05,23,-0.00182,-0.000737,-0.004438,0.0025,0.0025,0.006
GNSS-05,24,-0.006742,-0.00343,0.002122,0.0025,0.0025,0.006
GNSS-05,25,2.8e-05,0.00429,0.012119,0.0025,0.0025,0.006
GNSS-05,26,-0.004011,0.000359,0.012748,0.0025,0.0025,0.006
GNSS-05,27,-0.006549,-0.004903,0.009115,0.0025,0.0025,0.006
GNSS-05,28,-0.006378,-0.001858,0.007167,0.0025,0.0025,0.006
GNSS-05,29,-0.008137,-0.005368,0.013553,0.0025,0.0025,0.006
GNSS-05,30,-0.009128,-0.005375,0.001473,0.0025,0.0025,0.006
GNSS-05,31,-0.010921,0.000288,0.013615,0.0025,0.0025,0.006
GNSS-05,32,-0.007187,0.003942,0.006657,0.0025,0.0025,0.006
GNSS-05,33,-0.006209,0.001776,0.00568,0.0025,0.0025,0.006
GNSS-05,34,-0.006765,-0.00587,0.003623,0.0025,0.0025,0.006
GNSS-05,35,-0.01102,-0.004234,-0.0009,0.0025,0.0025,0.006
GNSS-05,36,-0.006136,-0.001743,0.002103,0.0025,0.0025,0.006
GNSS-05,37,-0.010373,-0.001243,0.008297,0.0025,0.0025,0.006
GNSS-05,38,-0.007014,-0.000321,0.017765,0.0025,0.0025,0.006
GNSS-05,39,-0.004937,-0.004574,0.001133,0.0025,0.0025,0.006
GNSS-05,40,-0.005056,-0.001724,0.008488,0.0025,0.0025,0.006
GNSS-05,41,-0.009484,0.001537,0.001418,0.0025,0.0025,0.006
GNSS-05,42,-0.0091,-0.001264,0.022248,0.0025,0.0025,0.006
GNSS-05,43,-0.00252,-0.003956,0.002323,0.0025,0.0025,0.006
GNSS-05,44,-0.009521,-0.001744,0.010226,0.0025,0.0025,0.006
GNSS-05,45,-0.005948,0.002618,0.021057,0.0025,0.0025,0.006
GNSS-05,46,-0.001735,-0.006331,0.006254,0.0025,0.0025,0.006
GNSS-05,47,-0.008101,-0.002127,0.003232,0.0025,0.0025,0.006
GNSS-05,48,-0.009886,-0.008521,0.007879,0.0025,0.0025,0.006
GNSS-05,49,-0.006467,-0.005614,0.001775,0.0025,0.0025,0.006
GNSS-05,50,-0.014609,3.4e-05,0.01425,0.0025,0.0025,0.006
GNSS-05,51,-0.007607,-0.00106,0.018039,0.0025,0.0025,0.006
GNSS-05,52,-0.004246,-0.003354,0.013492,0.0025,0.0025,0.006
GNSS-05,53,-0.004283,-0.006344,0.018479,0.0025,0.0025,0.006
GNSS-05,54,-0.013756,-0.004548,0.010088,0.0025,0.0025,0.006
GNSS-05,55,-0.008032,-0.007505,0.015278,0.0025,0.0025,0.006
GNSS-05,56,-0.010764,-0.003965,0.013477,0.0025,0.0025,0.006
GNSS-05,57,-0.007758,-0.006281,0.005289,0.0025,0.0025,0.006
GNSS-05,58,-0.008424,-0.007905,0.01344,0.0025,0.0025,0.006
GNSS-05,59,-0.008525,-0.00062,0.01693,0.0025,0.0025,0.006
GNSS-05,60,-0.010011,-0.000508,0.017955,0.0025,0.0025,0.006
GNSS-05,61,-0.009459,-0.005169,0.005945,0.0025,0.0025,0.006
GNSS-05,62,-0.008494,-0.002215,0.017459,0.0025,0.0025,0.006
GNSS-05,63,-0.009107,-0.003482,0.017509,0.0025,0.0025,0.006
GNSS-05,64,-0.006738,-0.003255,0.027606,0.0025,0.0025,0.006
GNSS-05,65,-0.008556,-0.002539,0.010528,0.0025,0.0025,0.006
GNSS-05,66,-0.009728,-0.003252,0.012139,0.0025,0.0025,0.006
GNSS-05,67,-0.008139,-0.001893,0.01485,0.0025,0.0025,0.006
GNSS-05,68,-0.007389,-0.00377,0.011691,0.0025,0.0025,0.006
GNSS-05,69,-0.011353,-0.00322,0.019477,0.0025,0.0025,0.006
GNSS-05,70,-0.013597,-0.006106,0.016735,0.0025,0.0025,0.006
GNSS-05,71,-0.013159,-0.004907,0.017811,0.0025,0.0025,0.006
GNSS-05,72,-0.012524,-0.000335,0.028579,0.0025,0.0025,0.006
GNSS-05,73,-0.005553,-0.005598,0.02399,0.0025,0.0025,0.006
GNSS-05,74,-0.009073,-0.003032,0.023547,0.0025,0.0025,0.006
GNSS-05,75,-0.012413,-0.002277,0.018688,0.0025,0.0025,0.006
GNSS-05,76,-0.009423,-0.007403,0.016458,0.0025,0.0025,0.006
GNSS-05,77,-0.010474,-0.007784,0.028785,0.0025,0.0025,0.006
GNSS-05,78,-0.007693,-0.002692,0.019392,0.0025,0.0025,0.006
GNSS-05,79,-0.012599,-0.002034,0.016456,0.0025,0.0025,0.006
GNSS-05,80,-0.013124,-0.009154,0.030288,0.0025,0.0025,0.006
GNSS-05,81,-0.012402,-6.9e-05,0.010079,0.0025,0.0025,0.006
GNSS-05,82,-0.010203,-0.002632,0.014598,0.0025,0.0025,0.006
GNSS-05,83,-0.015555,-0.004576,0.020232,0.0025,0.0025,0.006
GNSS-05,84,-0.00864,-0.008861,0.026342,0.0025,0.0025,0.006
GNSS-05,85,-0.014731,-0.005716,0.018346,0.0025,0.0025,0.006
GNSS-05,86,-0.014316,0.000135,0.022933,0.0025,0.0025,0.006
GNSS-05,87,-0.0076,-0.007529,0.019082,0.0025,0.0025,0.006
GNSS-05,88,-0.013638,-0.002446,0.01814,0.0025,0.0025,0.006
GNSS-05,89,-0.014836,-0.006284,0.020727,0.0025,0.0025,0.006
GNSS-05,90,-0.010937,-0.000785,0.027918,0.0025,0.0025,0.006
GNSS-05,91,-0.017345,-0.008234,0.017872,0.0025,0.0025,0.006
GNSS-05,92,-0.010599,-0.004811,0.038415,0.0025,0.0025,0.006
GNSS-05,93,-0.022829,-0.005914,0.029426,0.0025,0.0025,0.006
GNSS-05,94,-0.016905,-0.008991,0.023594,0.0025,0.0025,0.006
GNSS-05,95,-0.022316,-0.004823,0.024086,0.0025,0.0025,0.006
GNSS-05,96,-0.01388,-0.006367,0.023154,0.0025,0.0025,0.006
GNSS-05,97,-0.020987,-0.003745,0.023393,0.0025,0.0025,0.006
GNSS-05,98,-0.02321,-0.003659,0.014779,0.0025,0.0025,0.006
GNSS-05,99,-0.013765,-0.00527,0.01756,0.0025,0.0025,0.006
GNSS-05,100,-0.017965,-0.007086,0.02671,0.0025,0.0025,0.006
GNSS-05,101,-0.010725,-0.002132,0.013703,0.0025,0.0025,0.006
GNSS-05,102,-0.011055,-0.008088,0.013771,0.0025,0.0025,0.006
GNSS-05,103,-0.012477,-0.004748,0.027399,0.0025,0.0025,0.006
GNSS-05,104,-0.017212,-0.003754,0.023208,0.0025,0.0025,0.006
GNSS-05,105,-0.011534,-0.007041,0.022105,0.0025,0.0025,0.006
GNSS-05,106,-0.016399,-0.007153,0.035393,0.0025,0.0025,0.006
GNSS-05,107,-0.021099,-0.00307,0.016289,0.0025,0.0025,0.006
GNSS-05,108,-0.014332,-0.007081,0.023082,0.0025,0.0025,0.006
GNSS-05,109,-0.020696,-0.003693,0.024731,0.0025,0.0025,0.006
GNSS-05,110,-0.016783,-0.003372,0.012321,0.0025,0.0025,0.006
GNSS-05,111,-0.020673,-0.010041,0.029776,0.0025,0.0025,0.006
GNSS-05,112,-0.021621,-0.005269,0.034441,0.0025,0.0025,0.006
GNSS-05,113,-0.015767,-0.007353,0.02414,0.0025,0.0025,0.006
GNSS-05,114,-0.020532,-0.007426,0.024606,0.0025,0.0025,0.006
GNSS-05,115,-0.019884,-0.011631,0.022661,0.0025,0.0025,0.006
GNSS-05,116,-0.015956,-0.011449,0.027828,0.0025,0.0025,0.006
GNSS-05,117,-0.015026,-0.004844,0.014284,0.0025,0.0025,0.006
GNSS-05,118,-0.013201,-0.009333,0.02802,0.0025,0.0025,0.006
GNSS-05,119,-0.019441,-0.004823,0.016098,0.0025,0.0025,0.006
GNSS-05,120,-0.013159,-0.01019,0.036392,0.0025,0.0025,0.006
GNSS-05,121,-0.022318,-0.001456,0.027703,0.0025,0.0025,0.006
GNSS-05,122,-0.013866,-0.008973,0.039568,0.0025,0.0025,0.006
GNSS-05,123,-0.026765,-0.0111,0.018587,0.0025,0.0025,0.006
GNSS-05,124,-0.018016,-0.012307,0.047227,0.0025,0.0025,0.006
GNSS-05,125,-0.020188,-0.00572,0.023947,0.0025,0.0025,0.006
GNSS-05,126,-0.016434,-0.012058,0.031166,0.0025,0.0025,0.006
GNSS-05,127,-0.01924,-0.0075,0.03603,0.0025,0.0025,0.006
GNSS-05,128,-0.021152,-0.008298,0.032304,0.0025,0.0025,0.006
GNSS-05,129,-0.019183,-0.003129,0.026647,0.0025,0.0025,0.006
GNSS-05,130,-0.018679,0.001318,0.020203,0.0025,0.0025,0.006
GNSS-05,131,-0.017984,-0.006761,0.036252,0.0025,0.0025,0.006
GNSS-05,132,-0.012505,-0.011343,0.031812,0.0025,0.0025,0.006
GNSS-05,133,-0.022162,-0.006068,0.029489,0.0025,0.0025,0.006
GNSS-05,134,-0.022466,-0.013165,0.029324,0.0025,0.0025,0.006
GNSS-05,135,-0.018864,-0.007714,0.021037,0.0025,0.0025,0.006
GNSS-05,136,-0.02115,-0.004083,0.024744,0.0025,0.0025,0.006
GNSS-05,137,-0.028082,-0.010174,0.041609,0.0025,0.0025,0.006
GNSS-05,138,-0.027288,-0.007108,0.034355,0.0025,0.0025,0.006
GNSS-05,139,-0.020019,-0.009859,0.036594,0.0025,0.0025,0.006
GNSS-05,140,-0.020927,-0.010799,0.044772,0.0025,0.0025,0.006
GNSS-05,141,-0.022477,-0.011887,0.023902,0.0025,0.0025,0.006
GNSS-05,142,-0.019643,-0.002267,0.044978,0.0025,0.0025,0.006
GNSS-05,143,-0.025513,-0.012452,0.030122,0.0025,0.0025,0.006
GNSS-05,144,-0.023772,-0.008894,0.026193,0.0025,0.0025,0.006
GNSS-05,145,-0.021346,-0.011517,0.034082,0.0025,0.0025,0.006
GNSS-05,146,-0.024391,-0.009685,0.046108,0.0025,0.0025,0.006
GNSS-05,147,-0.026533,-0.01475,0.040551,0.0025,0.0025,0.006
GNSS-05,148,-0.026659,-0.005365,0.033161,0.0025,0.0025,0.006
GNSS-05,149,-0.026102,-0.00436,0.038803,0.0025,0.0025,0.006
GNSS-05,150,-0.023201,-0.005691,0.032053,0.0025,0.0025,0.006
GNSS-05,151,-0.02422,-0.004084,0.03828,0.0025,0.0025,0.006
GNSS-05,152,-0.022835,-0.007621,0.029385,0.0025,0.0025,0.006
GNSS-05,153,-0.022627,-0.004882,0.03938,0.0025,0.0025,0.006
GNSS-05,154,-0.025407,-0.011778,0.033835,0.0025,0.0025,0.006
GNSS-05,155,-0.019447,-0.010629,0.046609,0.0025,0.0025,0.006
GNSS-05,156,-0.02725,-0.012559,0.046651,0.0025,0.0025,0.006
GNSS-05,157,-0.021913,-0.013135,0.038597,0.0025,0.0025,0.006
GNSS-05,158,-0.022594,-0.011413,0.041691,0.0025,0.0025,0.006
GNSS-05,159,-0.025612,-0.0107,0.04996,0.0025,0.0025,0.006
GNSS-05,160,-0.024798,-0.013182,0.043103,0.0025,0.0025,0.006
GNSS-05,161,-0.025645,-0.008703,0.04146,0.0025,0.0025,0.006
GNSS-05,162,-0.027103,-0.010945,0.038325,0.0025,0.0025,0.006
GNSS-05,163,-0.025864,-8.3e-05,0.03667,0.0025,0.0025,0.006
GNSS-05,164,-0.027556,-0.00319,0.028396,0.0025,0.0025,0.006
GNSS-05,165,-0.023106,-0.01284,0.037798,0.0025,0.0025,0.006
GNSS-05,166,-0.02816,-0.010514,0.028225,0.0025,0.0025,0.006
GNSS-05,167,-0.025119,-0.004726,0.040839,0.0025,0.0025,0.006
GNSS-05,168,-0.027237,-0.009446,0.040646,0.0025,0.0025,0.006
GNSS-05,169,-0.025411,-0.010164,0.042316,0.0025,0.0025,0.006
GNSS-05,170,-0.029111,-0.006985,0.056983,0.0025,0.0025,0.006
GNSS-05,171,-0.023246,-0.011258,0.041975,0.0025,0.0025,0.006
GNSS-05,172,-0.030991,-0.013688,0.035544,0.0025,0.0025,0.006
GNSS-05,173,-0.023638,-0.013863,0.045326,0.0025,0.0025,0.006
GNSS-05,174,-0.035383,-0.011164,0.049722,0.0025,0.0025,0.006
GNSS-05,175,-0.032761,-0.010974,0.042483,0.0025,0.0025,0.006
GNSS-05,176,-0.030837,-0.015655,0.05068,0.0025,0.0025,0.006
GNSS-05,177,-0.033855,-0.008785,0.054697,0.0025,0.0025,0.006
GNSS-05,178,-0.029628,-0.01264,0.04636,0.0025,0.0025,0.006
GNSS-05,179,-0.031906,-0.011382,0.041807,0.0025,0.0025,0.006
GNSS-05,180,-0.028546,-0.007595,0.048939,0.0025,0.0025,0.006
GNSS-05,181,-0.033537,-0.010452,0.052727,0.0025,0.0025,0.006
GNSS-05,182,-0.032118,-0.00488,0.033636,0.0025,0.0025,0.006
GNSS-05,183,-0.028878,-0.012719,0.04571,0.0025,0.0025,0.006
GNSS-05,184,-0.033573,-0.011419,0.049659,0.0025,0.0025,0.006
GNSS-05,185,-0.03191,-0.009658,0.057395,0.0025,0.0025,0.006
GNSS-05,186,-0.032396,-0.015732,0.057864,0.0025,0.0025,0.006
GNSS-05,187,-0.033198,-0.014165,0.048321,0.0025,0.0025,0.006
GNSS-05,188,-0.032111,-0.004838,0.05574,0.0025,0.0025,0.006
GNSS-05,189,-0.03174,-0.021075,0.037841,0.0025,0.0025,0.006
GNSS-05,190,-0.030891,-0.012152,0.061227,0.0025,0.0025,0.006
GNSS-05,191,-0.030573,-0.017295,0.052995,0.0025,0.0025,0.006
GNSS-05,192,-0.034392,-0.021116,0.052537,0.0025,0.0025,0.006
GNSS-05,193,-0.03016,-0.015778,0.045036,0.0025,0.0025,0.006
GNSS-05,194,-0.037014,-0.011335,0.064535,0.0025,0.0025,0.006
GNSS-05,195,-0.036426,-0.016119,0.05505,0.0025,0.0025,0.006
GNSS-05,196,-0.030536,-0.017124,0.041395,0.0025,0.0025,0.006
GNSS-05,197,-0.031433,-0.014986,0.054417,0.0025,0.0025,0.006
GNSS-05,198,-0.040078,-0.016778,0.061379,0.0025,0.0025,0.006
GNSS-05,199,-0.041319,-0.012568,0.06007,0.0025,0.0025,0.006
GNSS-05,200,-0.041837,-0.017809,0.051248,0.0025,0.0025,0.006
GNSS-05,201,-0.044046,-0.008231,0.063821,0.0025,0.0025,0.006
GNSS-05,202,-0.044428,-0.014555,0.05054,0.0025,0.0025,0.006
GNSS-05,203,-0.037833,-0.010649,0.059403,0.0025,0.0025,0.006
GNSS-05,204,-0.043372,-0.014008,0.06423,0.0025,0.0025,0.006
GNSS-05,205,-0.040855,-0.014522,0.063295,0.0025,0.0025,0.006
GNSS-05,206,-0.034498,-0.014951,0.065496,0.0025,0.0025,0.006
GNSS-05,207,-0.044753,-0.015109,0.051215,0.0025,0.0025,0.006
GNSS-05,208,-0.038804,-0.013164,0.049935,0.0025,0.0025,0.006
GNSS-05,209,-0.041237,-0.014775,0.058888,0.0025,0.0025,0.006
GNSS-05,210,-0.046886,-0.014343,0.050686,0.0025,0.0025,0.006
GNSS-05,211,-0.043018,-0.013585,0.043039,0.0025,0.0025,0.006
GNSS-05,212,-0.041061,-0.021492,0.047193,0.0025,0.0025,0.006
GNSS-05,213,-0.03166,-0.012144,0.067237,0.0025,0.0025,0.006
GNSS-05,214,-0.045148,-0.015323,0.063351,0.0025,0.0025,0.006
GNSS-05,215,-0.043427,-0.017765,0.062194,0.0025,0.0025,0.006
GNSS-05,216,-0.03877,-0.018987,0.067132,0.0025,0.0025,0.006
GNSS-05,217,-0.045115,-0.018172,0.062273,0.0025,0.0025,0.006
GNSS-05,218,-0.04511,-0.014495,0.066388,0.0025,0.0025,0.006
GNSS-05,219,-0.041223,-0.018025,0.07426,0.0025,0.0025,0.006
GNSS-05,220,-0.038665,-0.015825,0.07052,0.0025,0.0025,0.006
GNSS-05,221,-0.050208,-0.021758,0.06486,0.0025,0.0025,0.006
GNSS-05,222,-0.041086,-0.016269,0.063546,0.0025,0.0025,0.006
GNSS-05,223,-0.050099,-0.021635,0.066156,0.0025,0.0025,0.006
GNSS-05,224,-0.046382,-0.018461,0.071337,0.0025,0.0025,0.006
GNSS-05,225,-0.051293,-0.018293,0.064644,0.0025,0.0025,0.006
GNSS-05,226,-0.049132,-0.014353,0.06948,0.0025,0.0025,0.006
GNSS-05,227,-0.042579,-0.019027,0.070281,0.0025,0.0025,0.006
GNSS-05,228,-0.053349,-0.013026,0.064186,0.0025,0.0025,0.006
GNSS-05,229,-0.050068,-0.020164,0.072057,0.0025,0.0025,0.006
GNSS-05,230,-0.047816,-0.021238,0.06625,0.0025,0.0025,0.006
GNSS-05,231,-0.044126,-0.023038,0.077053,0.0025,0.0025,0.006
GNSS-05,232,-0.050732,-0.021834,0.069014,0.0025,0.0025,0.006
GNSS-05,233,-0.049097,-0.014637,0.089425,0.0025,0.0025,0.006
GNSS-05,234,-0.047565,-0.018813,0.078557,0.0025,0.0025,0.006
GNSS-05,235,-0.053526,-0.019781,0.074864,0.0025,0.0025,0.006
GNSS-05,236,-0.049275,-0.017566,0.077545,0.0025,0.0025,0.006
GNSS-05,237,-0.047182,-0.022105,0.079145,0.0025,0.0025,0.006
GNSS-05,238,-0.0458,-0.021065,0.080061,0.0025,0.0025,0.006
GNSS-05,239,-0.050612,-0.019072,0.085746,0.0025,0.0025,0.006
GNSS-05,240,-0.051795,-0.024688,0.083436,0.0025,0.0025,0.006
GNSS-05,241,-0.05324,-0.021602,0.082114,0.0025,0.0025,0.006
GNSS-05,242,-0.050815,-0.015584,0.072101,0.0025,0.0025,0.006
GNSS-05,243,-0.054166,-0.022149,0.078513,0.0025,0.0025,0.006
GNSS-05,244,-0.050701,-0.01898,0.084077,0.0025,0.0025,0.006
GNSS-05,245,-0.053999,-0.021768,0.073702,0.0025,0.0025,0.006
GNSS-05,246,-0.052463,-0.025281,0.078002,0.0025,0.0025,0.006
GNSS-05,247,-0.051355,-0.021498,0.071985,0.0025,0.0025,0.006
GNSS-05,248,-0.054284,-0.02231,0.083621,0.0025,0.0025,0.006
GNSS-05,249,-0.055433,-0.023775,0.070922,0.0025,0.0025,0.006
GNSS-05,250,-0.060882,-0.021865,0.08936,0.0025,0.0025,0.006
GNSS-06,0,-0.000246,-0.001391,-0.008371,0.0025,0.0025,0.006
GNSS-06,1,-0.003154,0.004098,-0.001543,0.0025,0.0025,0.006
GNSS-06,2,-0.004506,0.003451,-0.007117,0.0025,0.0025,0.006
GNSS-06,3,0.000592,0.000997,0.001419,0.0025,0.0025,0.006
GNSS-06,4,0.004328,0.000996,0.009796,0.0025,0.0025,0.006
GNSS-06,5,0.002867,-0.002685,0.000689,0.0025,0.0025,0.006
GNSS-06,6,0.001721,0.002808,-0.005596,0.0025,0.0025,0.006
GNSS-06,7,0.003515,-0.001661,-0.004473,0.0025,0.0025,0.006
GNSS-06,8,-0.006203,0.000874,0.005796,0.0025,0.0025,0.006
GNSS-06,9,0.001216,0.001283,0.005149,0.0025,0.0025,0.006
GNSS-06,10,-0.000815,0.000763,0.002703,0.0025,0.0025,0.006
GNSS-06,11,0.001668,0.001478,-0.00421,0.0025,0.0025,0.006
GNSS-06,12,-0.003694,-0.001501,0.008131,0.0025,0.0025,0.006
GNSS-06,13,0.006727,0.001937,0.009279,0.0025,0.0025,0.006
GNSS-06,14,-0.00135,-0.001272,-0.016461,0.0025,0.0025,0.006
GNSS-06,15,5.8e-05,0.006026,-0.003732,0.0025,0.0025,0.006
GNSS-06,16,0.003579,-0.003601,-0.012331,0.0025,0.0025,0.006
GNSS-06,17,0.003778,0.008227,-0.004013,0.0025,0.0025,0.006
GNSS-06,18,-0.001682,-0.002436,0.004483,0.0025,0.0025,0.006
GNSS-06,19,0.00218,0.003318,-0.010028,0.0025,0.0025,0.006
GNSS-06,20,0.000509,-8e-05,0.004116,0.0025,0.0025,0.006
GNSS-06,21,0.001041,0.001281,0.006885,0.0025,0.0025,0.006
GNSS-06,22,0.002495,-0.001173,0.011107,0.0025,0.0025,0.006
GNSS-06,23,0.001275,0.002856,0.000858,0.0025,0.0025,0.006
GNSS-06,24,-0.005762,-0.00252,0.003143,0.0025,0.0025,0.006
GNSS-06,25,0.006303,0.006048,-0.003254,0.0025,0.0025,0.006
GNSS-06,26,-0.001568,0.002047,-0.000156,0.0025,0.0025,0.006
GNSS-06,27,0.000286,0.001602,0.008911,0.0025,0.0025,0.006
GNSS-06,28,-0.000551,0.00328,0.00017,0.0025,0.0025,0.006
GNSS-06,29,0.000203,-0.00499,-0.001937,0.0025,0.0025,0.006
GNSS-06,30,-0.003546,-0.001318,0.002213,0.0025,0.0025,0.006
GNSS-06,31,-0.00167,0.000943,0.011461,0.0025,0.0025,0.006
GNSS-06,32,3e-05,0.002586,0.007331,0.0025,0.0025,0.006
GNSS-06,33,-0.001225,0.003039,0.002742,0.0025,0.0025,0.006
GNSS-06,34,0.001384,-0.000493,0.004295,0.0025,0.0025,0.006
GNSS-06,35,0.000791,0.001389,0.001509,0.0025,0.0025,0.006
GNSS-06,36,-0.003062,0.004026,-0.00126,0.0025,0.0025,0.006
GNSS-06,37,0.001204,-0.006276,-0.001726,0.0025,0.0025,0.006
GNSS-06,38,0.004593,0.004356,-0.011381,0.0025,0.0025,0.006
GNSS-06,39,-0.000972,-0.000723,-0.008056,0.0025,0.0025,0.006
GNSS-06,40,0.007252,0.005658,0.019626,0.0025,0.0025,0.006
GNSS-06,41,-0.001871,0.0046,-0.00406,0.0025,0.0025,0.006
GNSS-06,42,-0.001134,-0.003539,0.009705,0.0025,0.0025,0.006
GNSS-06,43,0.000249,-0.000379,-0.00296,0.0025,0.0025,0.006
GNSS-06,44,0.001089,-0.001623,-0.00261,0.0025,0.0025,0.006
GNSS-06,45,0.00324,0.006378,-0.005187,0.0025,0.0025,0.006
GNSS-06,46,0.002236,-0.000896,-0.002105,0.0025,0.0025,0.006
GNSS-06,47,-0.004062,0.002307,-0.00175,0.0025,0.0025,0.006
GNSS-06,48,0.001447,-0.001146,-0.005787,0.0025,0.0025,0.006
